2026-05-25T17:01:59.545	c
2026-05-25T17:01:59.800	<space>
2026-05-25T17:02:00.040	m
2026-05-25T17:02:00.288	o
2026-05-25T17:02:00.427	o
2026-05-25T17:02:00.428	<backspace>
2026-05-25T17:02:00.428	ô
2026-05-25T17:02:00.489	c
2026-05-25T17:02:00.654	j
2026-05-25T17:02:00.654	<backspace>
2026-05-25T17:02:00.655	<backspace>
2026-05-25T17:02:00.655	ộ
2026-05-25T17:02:00.656	c
2026-05-25T17:02:00.744	<space>
2026-05-25T17:02:00.896	t
2026-05-25T17:02:01.032	h
2026-05-25T17:02:01.384	<backspace>
2026-05-25T17:02:01.544	<backspace>
2026-05-25T17:02:01.680	<backspace>
2026-05-25T17:02:01.879	s
2026-05-25T17:02:01.879	<backspace>
2026-05-25T17:02:01.879	<backspace>
2026-05-25T17:02:01.880	ố
2026-05-25T17:02:01.880	c
2026-05-25T17:02:02.184	<space>
2026-05-25T17:02:02.400	h
2026-05-25T17:02:03.000	<backspace>
2026-05-25T17:02:03.128	t
2026-05-25T17:02:03.280	h
2026-05-25T17:02:03.488	o
2026-05-25T17:02:03.594	w
2026-05-25T17:02:03.595	<backspace>
2026-05-25T17:02:03.595	ơ
2026-05-25T17:02:03.627	f
2026-05-25T17:02:03.628	<backspace>
2026-05-25T17:02:03.628	ờ
2026-05-25T17:02:03.696	i
2026-05-25T17:02:03.816	<space>
2026-05-25T17:02:03.936	g
2026-05-25T17:02:04.048	i
2026-05-25T17:02:04.152	a
2026-05-25T17:02:04.280	n
2026-05-25T17:02:04.392	<space>
2026-05-25T17:02:05.128	g
2026-05-25T17:02:05.248	o
2026-05-25T17:02:05.432	<space>
2026-05-25T17:02:05.936	<backspace>
2026-05-25T17:02:06.035	x
2026-05-25T17:02:06.036	<backspace>
2026-05-25T17:02:06.036	õ
2026-05-25T17:02:06.168	<space>
2026-05-25T17:02:06.673	t
2026-05-25T17:02:06.744	e
2026-05-25T17:02:06.971	x
2026-05-25T17:02:06.971	<backspace>
2026-05-25T17:02:06.971	ẽ
2026-05-25T17:02:07.116	x
2026-05-25T17:02:07.116	<backspace>
2026-05-25T17:02:07.117	e
2026-05-25T17:02:07.117	x
2026-05-25T17:02:07.216	t
2026-05-25T17:02:07.416	<space>
2026-05-25T17:02:07.568	n
2026-05-25T17:02:07.824	u
2026-05-25T17:02:07.932	w
2026-05-25T17:02:07.932	<backspace>
2026-05-25T17:02:07.933	ư
2026-05-25T17:02:08.009	a
2026-05-25T17:02:08.158	x
2026-05-25T17:02:08.158	<backspace>
2026-05-25T17:02:08.159	<backspace>
2026-05-25T17:02:08.159	ữ
2026-05-25T17:02:08.160	a
2026-05-25T17:02:08.344	<space>
2026-05-25T17:02:08.632	<alt_l>
2026-05-25T17:02:08.720	<tab>
2026-05-25T17:02:11.761	<alt_l>
2026-05-25T17:02:11.872	<tab>
2026-05-25T17:02:15.625	v
2026-05-25T17:02:15.713	a
2026-05-25T17:02:15.779	f
2026-05-25T17:02:15.779	<backspace>
2026-05-25T17:02:15.780	à
2026-05-25T17:02:15.936	<space>
2026-05-25T17:02:16.184	1
2026-05-25T17:02:16.560	<backspace>
2026-05-25T17:02:16.753	t
2026-05-25T17:02:17.072	e
2026-05-25T17:02:17.424	<backspace>
2026-05-25T17:02:17.785	h
2026-05-25T17:02:17.849	e
2026-05-25T17:02:18.023	e
2026-05-25T17:02:18.024	<backspace>
2026-05-25T17:02:18.024	ê
2026-05-25T17:02:18.128	m
2026-05-25T17:02:18.680	<space>
2026-05-25T17:02:18.777	1
2026-05-25T17:02:18.944	<space>
2026-05-25T17:02:19.553	o
2026-05-25T17:02:19.728	p
2026-05-25T17:02:19.888	t
2026-05-25T17:02:20.769	i
2026-05-25T17:02:21.273	o
2026-05-25T17:02:21.537	n
2026-05-25T17:02:21.696	<space>
2026-05-25T17:02:21.872	x
2026-05-25T17:02:22.064	e
2026-05-25T17:02:22.168	m
2026-05-25T17:02:22.280	<space>
2026-05-25T17:02:22.424	l
2026-05-25T17:02:22.648	o
2026-05-25T17:02:22.736	g
2026-05-25T17:02:23.688	<alt_l>
2026-05-25T17:02:23.808	<tab>
2026-05-25T17:02:25.128	<alt_l>
2026-05-25T17:02:25.592	<tab>
2026-05-25T17:02:25.968	<alt_l>
2026-05-25T17:02:26.048	<tab>
2026-05-25T17:02:28.257	<alt_l>
2026-05-25T17:02:28.328	<tab>
2026-05-25T17:02:28.544	<space>
2026-05-25T17:02:28.768	1
2026-05-25T17:02:29.376	<space>
2026-05-25T17:02:29.969	o
2026-05-25T17:02:30.152	p
2026-05-25T17:02:31.033	x
2026-05-25T17:02:31.152	i
2026-05-25T17:02:31.953	<backspace>
2026-05-25T17:02:32.112	<backspace>
2026-05-25T17:02:33.032	i
2026-05-25T17:02:33.280	o
2026-05-25T17:02:33.552	n
2026-05-25T17:02:33.816	<space>
2026-05-25T17:02:33.968	k
2026-05-25T17:02:34.208	i
2026-05-25T17:02:34.296	e
2026-05-25T17:02:34.459	e
2026-05-25T17:02:34.459	<backspace>
2026-05-25T17:02:34.459	ê
2026-05-25T17:02:34.489	u
2026-05-25T17:02:34.669	r
2026-05-25T17:02:34.670	<backspace>
2026-05-25T17:02:34.670	<backspace>
2026-05-25T17:02:34.670	ể
2026-05-25T17:02:34.671	u
2026-05-25T17:02:35.064	<space>
2026-05-25T17:02:35.200	n
2026-05-25T17:02:35.400	h
2026-05-25T17:02:35.600	u
2026-05-25T17:02:35.659	w
2026-05-25T17:02:35.659	<backspace>
2026-05-25T17:02:35.660	ư
2026-05-25T17:02:35.784	<space>
2026-05-25T17:02:38.081	t
2026-05-25T17:02:38.208	i
2026-05-25T17:02:38.320	e
2026-05-25T17:02:38.473	n
2026-05-25T17:02:38.487	e
2026-05-25T17:02:38.488	<backspace>
2026-05-25T17:02:38.488	<backspace>
2026-05-25T17:02:38.489	ê
2026-05-25T17:02:38.489	n
2026-05-25T17:02:38.696	g
2026-05-25T17:02:38.739	s
2026-05-25T17:02:38.739	<backspace>
2026-05-25T17:02:38.740	<backspace>
2026-05-25T17:02:38.740	<backspace>
2026-05-25T17:02:38.740	ế
2026-05-25T17:02:38.741	n
2026-05-25T17:02:38.741	g
2026-05-25T17:02:38.888	<space>
2026-05-25T17:02:39.096	v
2026-05-25T17:02:39.240	i
2026-05-25T17:02:39.328	e
2026-05-25T17:02:39.475	e
2026-05-25T17:02:39.476	<backspace>
2026-05-25T17:02:39.476	ê
2026-05-25T17:02:39.611	j
2026-05-25T17:02:39.612	<backspace>
2026-05-25T17:02:39.612	ệ
2026-05-25T17:02:39.688	t
2026-05-25T17:02:39.880	<space>
2026-05-25T17:02:40.225	a
2026-05-25T17:02:40.356	a
2026-05-25T17:02:40.357	<backspace>
2026-05-25T17:02:40.357	â
2026-05-25T17:02:40.432	y
2026-05-25T17:02:40.503	s
2026-05-25T17:02:40.504	<backspace>
2026-05-25T17:02:40.504	<backspace>
2026-05-25T17:02:40.505	ấ
2026-05-25T17:02:40.505	y
2026-05-25T17:02:40.889	<alt_l>
2026-05-25T17:02:40.960	<tab>
2026-05-25T17:02:44.336	<alt_l>
2026-05-25T17:02:44.400	<tab>
2026-05-25T17:02:45.913	<enter>
2026-05-25T17:02:53.448	<alt_l>
2026-05-25T17:02:53.488	<tab>
2026-05-25T17:03:39.713	<alt_l>
2026-05-25T17:03:39.808	<tab>
2026-05-25T17:03:46.320	<ctrl_l>
2026-05-25T17:03:46.820	<ctrl_l>
2026-05-25T17:03:46.866	<ctrl_l>
2026-05-25T17:03:46.881	
2026-05-25T17:03:59.520	<down>
2026-05-25T17:03:59.912	<down>
2026-05-25T17:04:01.921	<up>
2026-05-25T17:04:02.656	<up>
2026-05-25T17:04:03.488	<down>
2026-05-25T17:04:10.289	<up>
2026-05-25T17:04:13.216	<down>
2026-05-25T17:04:13.584	<down>
2026-05-25T17:04:19.025	<enter>
2026-05-25T17:04:21.704	<down>
2026-05-25T17:04:21.864	<down>
2026-05-25T17:04:22.048	<down>
2026-05-25T17:04:23.896	v
2026-05-25T17:04:24.080	i
2026-05-25T17:04:24.355	s
2026-05-25T17:04:24.355	<backspace>
2026-05-25T17:04:24.356	í
2026-05-25T17:04:24.568	<space>
2026-05-25T17:04:24.945	<ctrl_l>
2026-05-25T17:04:25.088	
2026-05-25T17:04:25.664	<space>
2026-05-25T17:04:26.321	t
2026-05-25T17:04:26.433	h
2026-05-25T17:04:26.649	i
2026-05-25T17:04:26.731	f
2026-05-25T17:04:26.732	<backspace>
2026-05-25T17:04:26.732	ì
2026-05-25T17:04:26.920	<space>
2026-05-25T17:04:27.745	l
2026-05-25T17:04:27.841	a
2026-05-25T17:04:27.916	f
2026-05-25T17:04:27.916	<backspace>
2026-05-25T17:04:27.917	à
2026-05-25T17:04:28.072	<space>
2026-05-25T17:04:28.464	k
2026-05-25T17:04:30.745	<backspace>
2026-05-25T17:04:32.017	<left>
2026-05-25T17:04:32.526	<left>
2026-05-25T17:04:32.556	<left>
2026-05-25T17:04:32.588	<left>
2026-05-25T17:04:32.620	<left>
2026-05-25T17:04:32.651	<left>
2026-05-25T17:04:32.682	<left>
2026-05-25T17:04:32.714	<left>
2026-05-25T17:04:32.763	<left>
2026-05-25T17:04:32.794	<left>
2026-05-25T17:04:32.826	<left>
2026-05-25T17:04:32.858	<left>
2026-05-25T17:04:32.889	<left>
2026-05-25T17:04:32.919	<left>
2026-05-25T17:04:32.950	<left>
2026-05-25T17:04:32.982	<left>
2026-05-25T17:04:33.012	<left>
2026-05-25T17:04:33.059	<left>
2026-05-25T17:04:33.089	<left>
2026-05-25T17:04:33.120	<left>
2026-05-25T17:04:33.151	<left>
2026-05-25T17:04:33.182	<left>
2026-05-25T17:04:33.213	<left>
2026-05-25T17:04:33.244	<left>
2026-05-25T17:04:33.275	<left>
2026-05-25T17:04:33.448	<left>
2026-05-25T17:04:33.624	<left>
2026-05-25T17:04:33.784	<left>
2026-05-25T17:04:34.160	<left>
2026-05-25T17:04:34.624	<right>
2026-05-25T17:04:35.104	<space>
2026-05-25T17:04:35.841	d
2026-05-25T17:04:36.081	u
2026-05-25T17:04:36.236	j
2026-05-25T17:04:36.237	<backspace>
2026-05-25T17:04:36.238	ụ
2026-05-25T17:04:36.360	<space>
2026-05-25T17:04:37.425	<backspace>
2026-05-25T17:04:38.000	<right>
2026-05-25T17:04:39.001	<right>
2026-05-25T17:04:39.511	<right>
2026-05-25T17:04:39.543	<right>
2026-05-25T17:04:39.574	<right>
2026-05-25T17:04:39.605	<right>
2026-05-25T17:04:39.637	<right>
2026-05-25T17:04:39.668	<right>
2026-05-25T17:04:39.699	<right>
2026-05-25T17:04:39.744	<right>
2026-05-25T17:04:39.776	<right>
2026-05-25T17:04:39.808	<right>
2026-05-25T17:04:39.838	<right>
2026-05-25T17:04:39.870	<right>
2026-05-25T17:04:39.900	<right>
2026-05-25T17:04:39.932	<right>
2026-05-25T17:04:39.963	<right>
2026-05-25T17:04:40.009	<right>
2026-05-25T17:04:40.040	<right>
2026-05-25T17:04:40.071	<right>
2026-05-25T17:04:40.103	<right>
2026-05-25T17:04:40.133	<right>
2026-05-25T17:04:40.164	<right>
2026-05-25T17:04:40.195	<right>
2026-05-25T17:04:40.241	<right>
2026-05-25T17:04:40.273	<right>
2026-05-25T17:04:40.302	<right>
2026-05-25T17:04:40.334	<right>
2026-05-25T17:04:40.365	<right>
2026-05-25T17:04:40.395	<right>
2026-05-25T17:04:40.427	<right>
2026-05-25T17:04:40.459	<right>
2026-05-25T17:04:41.273	k
2026-05-25T17:04:41.512	h
2026-05-25T17:04:41.728	o
2026-05-25T17:04:41.818	w
2026-05-25T17:04:41.819	<backspace>
2026-05-25T17:04:41.819	ơ
2026-05-25T17:04:41.923	r
2026-05-25T17:04:41.923	<backspace>
2026-05-25T17:04:41.923	ở
2026-05-25T17:04:41.936	i
2026-05-25T17:04:42.160	<space>
2026-05-25T17:04:42.224	d
2026-05-25T17:04:42.360	o
2026-05-25T17:04:42.418	d
2026-05-25T17:04:42.419	<backspace>
2026-05-25T17:04:42.419	<backspace>
2026-05-25T17:04:42.420	đ
2026-05-25T17:04:42.420	o
2026-05-25T17:04:42.467	o
2026-05-25T17:04:42.468	<backspace>
2026-05-25T17:04:42.468	ô
2026-05-25T17:04:42.672	n
2026-05-25T17:04:42.745	g
2026-05-25T17:04:42.904	j
2026-05-25T17:04:42.904	<backspace>
2026-05-25T17:04:42.904	<backspace>
2026-05-25T17:04:42.905	<backspace>
2026-05-25T17:04:42.905	ộ
2026-05-25T17:04:42.905	n
2026-05-25T17:04:42.906	g
2026-05-25T17:04:43.040	<space>
2026-05-25T17:04:43.304	m
2026-05-25T17:04:43.392	a
2026-05-25T17:04:43.435	s
2026-05-25T17:04:43.435	<backspace>
2026-05-25T17:04:43.435	á
2026-05-25T17:04:43.576	y
2026-05-25T17:04:43.584	t
2026-05-25T17:04:44.168	<backspace>
2026-05-25T17:04:44.440	<space>
2026-05-25T17:04:44.512	a
2026-05-25T17:04:44.675	a
2026-05-25T17:04:44.675	<backspace>
2026-05-25T17:04:44.675	â
2026-05-25T17:04:44.747	s
2026-05-25T17:04:44.747	<backspace>
2026-05-25T17:04:44.748	ấ
2026-05-25T17:04:44.808	y
2026-05-25T17:04:46.321	<enter>
2026-05-25T17:04:47.969	1
2026-05-25T17:08:00.753	<alt_l>
2026-05-25T17:08:00.864	<tab>
2026-05-25T17:08:01.480	<alt_l>
2026-05-25T17:08:01.560	<tab>
2026-05-25T17:08:15.889	c
2026-05-25T17:08:15.994	h
2026-05-25T17:08:16.073	a
2026-05-25T17:08:16.172	w
2026-05-25T17:08:16.173	<backspace>
2026-05-25T17:08:16.174	ă
2026-05-25T17:08:16.280	c
2026-05-25T17:08:16.383	s
2026-05-25T17:08:16.384	<backspace>
2026-05-25T17:08:16.384	<backspace>
2026-05-25T17:08:16.385	ắ
2026-05-25T17:08:16.385	c
2026-05-25T17:08:16.552	<space>
2026-05-25T17:08:16.728	g
2026-05-25T17:08:16.857	i
2026-05-25T17:08:16.996	f
2026-05-25T17:08:16.997	<backspace>
2026-05-25T17:08:16.997	ì
2026-05-25T17:08:17.176	<space>
2026-05-25T17:08:17.449	c
2026-05-25T17:08:17.576	o
2026-05-25T17:08:17.732	o
2026-05-25T17:08:17.733	<backspace>
2026-05-25T17:08:17.733	ô
2026-05-25T17:08:17.896	<space>
2026-05-25T17:08:18.033	a
2026-05-25T17:08:18.182	a
2026-05-25T17:08:18.183	<backspace>
2026-05-25T17:08:18.183	â
2026-05-25T17:08:18.268	s
2026-05-25T17:08:18.269	<backspace>
2026-05-25T17:08:18.269	ấ
2026-05-25T17:08:18.288	y
2026-05-25T17:08:19.328	<backspace>
2026-05-25T17:08:19.828	<backspace>
2026-05-25T17:08:19.874	<backspace>
2026-05-25T17:08:19.906	<backspace>
2026-05-25T17:08:19.937	<backspace>
2026-05-25T17:08:19.967	<backspace>
2026-05-25T17:08:19.999	<backspace>
2026-05-25T17:08:20.030	<backspace>
2026-05-25T17:08:20.060	<backspace>
2026-05-25T17:08:20.568	<backspace>
2026-05-25T17:08:20.760	<backspace>
2026-05-25T17:08:20.944	<backspace>
2026-05-25T17:08:21.096	<backspace>
2026-05-25T17:08:21.881	h
2026-05-25T17:08:21.961	a
2026-05-25T17:08:22.056	h
2026-05-25T17:08:22.144	a
2026-05-25T17:08:22.193	h
2026-05-25T17:08:22.296	a
2026-05-25T17:08:53.072	<ctrl_l>
2026-05-25T17:08:53.297	
2026-05-25T17:08:54.608	<ctrl_l>
2026-05-25T17:08:55.296	<enter>
2026-05-25T17:08:55.608	<enter>
2026-05-25T17:08:55.888	<esc>
2026-05-25T17:08:56.816	<ctrl_l>
2026-05-25T17:08:57.153	
